id,key,value,type
65317570,highway,traffic_signals,regular
65317572,highway,traffic_signals,regular
65317572,traffic_signals,signal,regular
65317576,highway,traffic_signals,regular
65317585,highway,traffic_signals,regular
65317585,traffic_signals:sound,yes,regular
65317590,highway,traffic_signals,regular
65317590,traffic_signals:sound,yes,regular
65317595,highway,traffic_signals,regular
65317595,traffic_signals:sound,yes,regular
65317599,highway,traffic_signals,regular
65317599,source,data.sfgov.org,regular
65317601,highway,traffic_signals,regular
65317603,highway,traffic_signals,regular
65317603,source,data.sfgov.org,regular
65317606,highway,traffic_signals,regular
65317713,highway,traffic_signals,regular
65317738,highway,traffic_signals,regular
65317738,traffic_signals,signal,regular
65317747,highway,traffic_signals,regular
65317752,highway,traffic_signals,regular
65317754,highway,traffic_signals,regular
65317754,traffic_signals,signal,regular
65317769,highway,traffic_signals,regular
65317769,traffic_signals:sound,yes,regular
65317945,highway,traffic_signals,regular
65317951,highway,traffic_signals,regular
65317951,turn_restrictions,no,regular
65317954,highway,traffic_signals,regular
65317956,highway,traffic_signals,regular
65317957,highway,traffic_signals,regular
65317957,turn_restrictions,no,regular
65317959,highway,traffic_signals,regular
65317959,turn_restrictions,no,regular
65317967,highway,traffic_signals,regular
65317986,highway,traffic_signals,regular
65318037,crossing,traffic_signals,regular
65318037,highway,traffic_signals,regular
65318041,highway,traffic_signals,regular
65318046,highway,traffic_signals,regular
65318612,highway,traffic_signals,regular
65318628,highway,traffic_signals,regular
65318648,highway,traffic_signals,regular
65318655,highway,traffic_signals,regular
65318663,highway,traffic_signals,regular
65318675,highway,traffic_signals,regular
65319011,highway,traffic_signals,regular
65319023,highway,traffic_signals,regular
65319023,turn_restrictions,yes,regular
65319027,highway,traffic_signals,regular
65319030,highway,traffic_signals,regular
65319030,turn_restrictions,no,regular
65319054,highway,stop,regular
65319056,highway,traffic_signals,regular
65319582,turn_restrictions,no,regular
65319650,highway,traffic_signals,regular
65319656,highway,traffic_signals,regular
65319660,highway,traffic_signals,regular
65319662,highway,traffic_signals,regular
65319667,highway,traffic_signals,regular
65319908,highway,traffic_signals,regular
65319911,highway,traffic_signals,regular
65319923,highway,traffic_signals,regular
65319923,source,survey,regular
65319923,traffic_signals:sound,yes,regular
65319933,highway,traffic_signals,regular
65319933,source,survey,regular
65319940,highway,traffic_signals,regular
65319944,highway,traffic_signals,regular
65319944,source,survey,regular
65319946,highway,traffic_signals,regular
65319949,highway,traffic_signals,regular
65319951,highway,traffic_signals,regular
65319951,turn_restrictions,no,regular
65319956,highway,traffic_signals,regular
65319956,turn_restrictions,no,regular
65319958,highway,traffic_signals,regular
65319961,highway,traffic_signals,regular
65319964,highway,traffic_signals,regular
65319964,turn_restrictions,no,regular
65319966,highway,traffic_signals,regular
65319968,highway,traffic_signals,regular
65319968,turn_restrictions,no,regular
65319971,highway,traffic_signals,regular
65319973,highway,traffic_signals,regular
65319976,highway,traffic_signals,regular
65319981,highway,traffic_signals,regular
65319983,highway,traffic_signals,regular
65319987,highway,traffic_signals,regular
65319990,highway,traffic_signals,regular
65319992,highway,traffic_signals,regular
65319996,highway,traffic_signals,regular
65319999,highway,traffic_signals,regular
65320179,highway,traffic_signals,regular
65320970,barrier,bollard,regular
65321333,highway,traffic_signals,regular
65321839,turn_restrictions,no,regular
65321923,barrier,bollard,regular
65322300,highway,traffic_signals,regular
65322306,highway,traffic_signals,regular
65322390,highway,turning_circle,regular
65322605,turn_restrictions,no,regular
65322629,highway,traffic_signals,regular
65322629,source,data.sfgov.org,regular
65322696,highway,stop,regular
65322696,turn_restrictions,no,regular
65322699,highway,traffic_signals,regular
65322701,highway,traffic_signals,regular
65322701,turn_restrictions,no,regular
65322724,highway,stop,regular
65322724,source,USGS Large Scale Imagery,regular
65322724,stop,all,regular
65322991,crossing,uncontrolled,regular
65322991,highway,crossing,regular
65323354,turn_restrictions,no,regular
65324593,highway,traffic_signals,regular
65324599,highway,traffic_signals,regular
65324843,highway,traffic_signals,regular
65324846,highway,traffic_signals,regular
65324849,highway,traffic_signals,regular
65324849,traffic_signals,signal,regular
65325009,highway,traffic_signals,regular
65325032,highway,traffic_signals,regular
65325363,highway,traffic_signals,regular
65325363,traffic_signals,signal,regular
65325366,highway,traffic_signals,regular
65325366,turn_restrictions,no,regular
65325369,highway,traffic_signals,regular
65325371,highway,traffic_signals,regular
65325374,highway,traffic_signals,regular
65325378,highway,traffic_signals,regular
65325391,highway,traffic_signals,regular
65325398,highway,traffic_signals,regular
65325408,highway,traffic_signals,regular
65325436,highway,traffic_signals,regular
65325892,crossing,zebra,regular
65325892,highway,crossing,regular
65326434,barrier,gate,regular
65326536,turn_restrictions,no,regular
65326702,railway,level_crossing,regular
65326714,highway,traffic_signals,regular
65326716,highway,traffic_signals,regular
65326716,source,data.sfgov.org,regular
65326722,highway,traffic_signals,regular
65326736,highway,traffic_signals,regular
65326740,highway,traffic_signals,regular
65326740,turn_restrictions,no,regular
65326742,highway,traffic_signals,regular
65326789,crossing,uncontrolled,regular
65326789,highway,crossing,regular
65326828,crossing,uncontrolled,regular
65326828,highway,crossing,regular
65327144,turn_restrictions,no,regular
65327150,highway,traffic_signals,regular
65327150,turn_restrictions,no,regular
65327151,highway,traffic_signals,regular
65327151,turn_restrictions,no,regular
65327153,turn_restrictions,no,regular
65327154,highway,traffic_signals,regular
65327154,turn_restrictions,no,regular
65327158,highway,traffic_signals,regular
65327158,turn_restrictions,no,regular
65327169,highway,traffic_signals,regular
65327169,turn_restrictions,no,regular
65327171,highway,traffic_signals,regular
65327171,turn_restrictions,no,regular
65327174,highway,traffic_signals,regular
65327174,turn_restrictions,no,regular
65327176,highway,traffic_signals,regular
65327176,turn_restrictions,no,regular
65327179,highway,traffic_signals,regular
65327179,turn_restrictions,no,regular
65327181,highway,traffic_signals,regular
65327183,turn_restrictions,no,regular
65327190,turn_restrictions,no,regular
65327192,highway,stop,regular
65327192,turn_restrictions,no,regular
65327334,highway,turning_circle,regular
65327386,highway,traffic_signals,regular
65327386,turn_restrictions,no,regular
65327388,highway,stop,regular
65327403,highway,traffic_signals,regular
65327408,highway,traffic_signals,regular
65327905,highway,traffic_signals,regular
65327905,traffic_signals,signal,regular
65327908,highway,traffic_signals,regular
65327908,traffic_signals,signal,regular
65327914,highway,traffic_signals,regular
65327923,highway,traffic_signals,regular
65327925,highway,traffic_signals,regular
65327936,highway,traffic_signals,regular
65328196,highway,traffic_signals,regular
65328196,turn_restrictions,no,regular
65328203,highway,traffic_signals,regular
65328209,highway,traffic_signals,regular
65328216,highway,traffic_signals,regular
65328224,highway,traffic_signals,regular
65328224,traffic_signals,signal,regular
65328346,crossing,traffic_signals,regular
65328346,highway,crossing,regular
65328348,highway,traffic_signals,regular
65328348,turn_restrictions,no,regular
65328349,highway,stop,regular
65328367,highway,traffic_signals,regular
65328382,highway,traffic_signals,regular
65328405,highway,stop,regular
65328690,highway,traffic_signals,regular
65328690,turn_restrictions,no,regular
65328705,highway,traffic_signals,regular
65328710,highway,traffic_signals,regular
65328712,highway,traffic_signals,regular
65328716,highway,traffic_signals,regular
65328719,highway,traffic_signals,regular
65328721,highway,traffic_signals,regular
65328971,highway,turning_circle,regular
65329076,highway,traffic_signals,regular
65329079,highway,traffic_signals,regular
65329079,turn_restrictions,no,regular
65329084,highway,traffic_signals,regular
65329089,highway,traffic_signals,regular
65329097,highway,traffic_signals,regular
65329097,traffic_signals,signal,regular
65329101,highway,traffic_signals,regular
65329103,highway,traffic_signals,regular
65329111,highway,traffic_signals,regular
65329111,turn_restrictions,no,regular
65329117,highway,traffic_signals,regular
65329119,highway,traffic_signals,regular
65329122,highway,traffic_signals,regular
65329125,highway,traffic_signals,regular
65329133,highway,traffic_signals,regular
65329405,highway,traffic_signals,regular
65329405,turn_restrictions,no,regular
65329980,highway,traffic_signals,regular
65329980,traffic_signals:sound,yes,regular
65332181,highway,traffic_signals,regular
65332806,highway,traffic_signals,regular
65332818,highway,traffic_signals,regular
65332818,source,survey,regular
65332833,highway,traffic_signals,regular
65332836,highway,traffic_signals,regular
65332839,highway,traffic_signals,regular
65332839,source,data.sfgov.org,regular
65332847,highway,traffic_signals,regular
65332847,source,data.sfgov.org,regular
65332850,highway,traffic_signals,regular
65333591,highway,stop,regular
65333779,turn_restrictions,no,regular
65333814,highway,traffic_signals,regular
65333819,highway,traffic_signals,regular
65333819,turn_restrictions,no,regular
65333826,highway,traffic_signals,regular
65333826,turn_restrictions,no,regular
65333831,highway,traffic_signals,regular
65333834,highway,traffic_signals,regular
65333837,highway,traffic_signals,regular
65333837,turn_restrictions,no,regular
65333839,highway,traffic_signals,regular
65333841,highway,turning_circle,regular
65333859,highway,traffic_signals,regular
65333894,turn_restrictions,no,regular
65333898,turn_restrictions,no,regular
65333936,highway,traffic_signals,regular
65333936,turn_restrictions,no,regular
65333938,highway,traffic_signals,regular
65333949,highway,traffic_signals,regular
65333957,highway,traffic_signals,regular
65333957,turn_restrictions,no,regular
65333970,highway,traffic_signals,regular
65333970,turn_restrictions,no,regular
65333972,highway,traffic_signals,regular
65333972,turn_restrictions,no,regular
65333976,highway,traffic_signals,regular
65333976,turn_restrictions,no,regular
65333988,highway,traffic_signals,regular
65333997,turn_restrictions,no,regular
65334013,highway,traffic_signals,regular
65334029,railway,level_crossing,regular
65334046,highway,stop,regular
65334048,turn_restrictions,no,regular
65334056,turn_restrictions,no,regular
65334111,highway,traffic_signals,regular
65334111,turn_restrictions,no,regular
65334120,highway,traffic_signals,regular
65334120,turn_restrictions,no,regular
65334125,highway,traffic_signals,regular
65334125,turn_restrictions,no,regular
65334128,highway,traffic_signals,regular
65334128,turn_restrictions,no,regular
65334133,highway,traffic_signals,regular
65334133,turn_restrictions,no,regular
65334137,highway,traffic_signals,regular
65334137,turn_restrictions,no,regular
65334139,highway,traffic_signals,regular
65334139,turn_restrictions,no,regular
65334190,highway,traffic_signals,regular
65334193,highway,traffic_signals,regular
65334198,highway,traffic_signals,regular
65334199,highway,traffic_signals,regular
65334222,highway,crossing,regular
